renewal_id,member_id,plan_type,billing_cycle_start,billing_cycle_end,amount_paid_inr,payment_method,discount_applied,discount_pct,renewal_status,days_before_expiry_renewed,renewal_channel,corporate_tie_up_flag
REN-039456,MBR-015314,Half-Yearly,2024-03-24,2024-09-22,4100,UPI,False,0,Renewed,12,Front Desk,False
REN-019323,MBR-007489,Monthly,2022-12-11,2023-01-10,3030,UPI,False,0,Renewed,14,App,False
REN-041360,MBR-016025,Annual,2024-03-15,2025-03-15,14450,Debit Card,False,0,Upgraded,-8,App,False
REN-017792,MBR-006913,Monthly,2022-12-24,2023-01-15,1480,UPI,True,25,Auto-Renew Failed,9,App,False
REN-030281,MBR-011767,Half-Yearly,2024-01-14,2024-07-14,7950,Credit Card,True,20,Renewed,6,App,False
REN-042263,MBR-016381,Monthly,2023-06-09,2023-07-09,1890,Credit Card,True,40,Renewed,-7,Phone Call from Staff,True
REN-032186,MBR-012498,Monthly,2025-11-28,2025-12-28,5540,UPI,False,0,Lapsed,-8,App,True
REN-012066,MBR-004641,Half-Yearly,2025-10-19,2026-04-19,13710,Credit Card,True,5,Renewed,-2,App,False
REN-011257,MBR-004333,Monthly,2024-07-14,2024-08-13,1770,Net Banking,False,0,Renewed,-1,App,True
REN-034805,MBR-013518,Quarterly,2023-02-20,2023-05-22,6160,Debit Card,False,0,Renewed,-8,App,False
REN-014868,MBR-005741,Quarterly,2023-11-02,2024-02-01,5320,Debit Card,False,0,Renewed,15,Front Desk,False
REN-021542,MBR-008382,Monthly,2024-05-15,2024-06-14,7310,Debit Card,False,0,Renewed,3,App,False
REN-035880,MBR-013945,Monthly,2025-06-27,2025-07-27,3970,Credit Card,True,25,Renewed,13,App,False
REN-035940,MBR-013964,Monthly,2025-02-07,2025-03-09,2650,UPI,False,0,Lapsed,9,Front Desk,True
REN-020354,MBR-007898,Monthly,2021-05-23,2021-06-22,3500,UPI,False,0,Lapsed,11,Front Desk,False
REN-034226,MBR-013314,Monthly,2022-07-04,2022-08-03,5330,Debit Card,False,0,Lapsed,5,App,True
REN-037193,MBR-014419,Monthly,2025-03-26,2025-04-25,5360,UPI,False,0,Renewed,-2,App,False
REN-020359,MBR-007900,Monthly,2026-04-24,2026-05-24,5490,UPI,False,0,Renewed,-5,Phone Call from Staff,False
REN-014871,MBR-005741,Quarterly,2024-11-01,2025-01-31,2830,UPI,True,10,Downgraded,-11,App,False
REN-030977,MBR-012040,Half-Yearly,2025-04-18,2025-10-17,36870,Debit Card,False,0,Upgraded,10,App,False
REN-009165,MBR-003557,Monthly,2024-07-15,2024-08-14,7000,UPI,False,0,Renewed,-4,App,False
REN-038845,MBR-015077,Monthly,2023-12-04,2024-01-03,3040,UPI,False,0,Renewed,8,Phone Call from Staff,False
REN-004000,MBR-001566,Monthly,2023-03-27,2023-04-26,4300,Net Banking,True,25,Lapsed,7,Front Desk,False
REN-040419,MBR-015663,Monthly,2023-06-30,2023-07-30,5140,UPI,False,0,Renewed,4,App,False
REN-034814,MBR-013519,Monthly,2025-01-14,2025-02-13,3860,Net Banking,True,5,Renewed,3,App,False
REN-038354,MBR-014874,Monthly,2026-01-26,2026-02-25,2110,Credit Card,True,25,Renewed,9,Phone Call from Staff,True
REN-025030,MBR-009734,Monthly,2021-06-23,2021-07-09,1970,UPI,False,0,Lapsed,-4,App,False
REN-042512,MBR-016477,Monthly,2025-11-06,2025-12-06,2380,UPI,True,5,Downgraded,-5,Phone Call from Staff,False
REN-002252,MBR-000880,Monthly,2025-06-06,2025-07-06,4060,UPI,True,5,Renewed,3,Front Desk,False
REN-006814,MBR-002666,Monthly,2022-03-23,2022-04-22,2470,UPI,True,15,Renewed,6,Phone Call from Staff,False
REN-014406,MBR-005550,Monthly,2024-11-22,2024-12-22,2840,Debit Card,True,10,Renewed,6,Front Desk,False
REN-018651,MBR-007240,Monthly,2022-02-23,2022-03-25,1420,Credit Card,True,5,Renewed,-5,Phone Call from Staff,True
REN-007366,MBR-002853,Monthly,2024-01-10,2024-02-09,3510,UPI,True,5,Renewed,-7,Phone Call from Staff,False
REN-040627,MBR-015743,Annual,2022-07-05,2023-07-05,44000,UPI,False,0,Lapsed,26,App,False
REN-044826,MBR-017393,Annual,2023-07-15,2024-07-14,53680,Credit Card,False,0,Renewed,0,App,False
REN-024015,MBR-009338,Quarterly,2021-11-05,2022-02-04,5480,Cash,False,0,Auto-Renew Failed,5,App,False
REN-007672,MBR-002979,Monthly,2024-11-02,2024-12-02,1600,UPI,False,0,Renewed,-9,App,False
REN-004292,MBR-001692,Monthly,2022-08-24,2022-09-23,3410,UPI,False,0,Renewed,-13,App,False
REN-027163,MBR-010542,Annual,2024-11-06,2025-11-06,45090,UPI,False,0,Renewed,8,App,False
REN-025083,MBR-009755,Monthly,2022-01-07,2022-02-06,1830,UPI,False,0,Renewed,-2,App,False
REN-017905,MBR-006961,Quarterly,2025-07-07,2025-10-06,4490,Debit Card,False,0,Renewed,14,App,False
REN-024555,MBR-009549,Monthly,2021-02-26,2021-03-28,3860,Credit Card,True,30,Renewed,11,App,False
REN-037319,MBR-014470,Quarterly,2026-04-05,2026-07-05,7650,Credit Card,False,0,Renewed,7,Phone Call from Staff,False
REN-044220,MBR-017131,Monthly,2024-07-21,2024-08-20,4080,UPI,False,0,Lapsed,2,App,False
REN-023181,MBR-009029,Monthly,2025-03-22,2025-04-21,3970,UPI,False,0,Renewed,-6,Phone Call from Staff,True
REN-034670,MBR-013478,Quarterly,2021-12-24,2022-03-25,4660,Net Banking,False,0,Renewed,4,App,False
REN-010689,MBR-004143,Monthly,2025-03-09,2025-04-08,1640,UPI,True,5,Renewed,9,Front Desk,True
REN-031288,MBR-012164,Quarterly,2024-04-23,2024-07-23,13460,UPI,False,0,Renewed,17,App,False
REN-015385,MBR-005953,Quarterly,2024-03-03,2024-06-02,9690,Cash,False,0,Renewed,0,App,False
REN-035326,MBR-013734,Annual,2024-01-09,2025-01-08,43200,Net Banking,False,0,Renewed,7,App,False
REN-040402,MBR-015656,Monthly,2022-04-23,2022-05-23,3740,UPI,False,0,Renewed,15,Front Desk,False
REN-005944,MBR-002346,Quarterly,2022-01-17,2022-04-18,9120,UPI,False,0,Renewed,8,App,False
REN-010749,MBR-004159,Quarterly,2022-12-08,2023-03-09,6780,Credit Card,False,0,Renewed,17,App,True
REN-006887,MBR-002693,Quarterly,2024-04-14,2024-07-14,2100,Credit Card,False,0,Renewed,13,App,True
REN-002448,MBR-000956,Annual,2023-12-21,2024-12-20,21400,Debit Card,False,0,Auto-Renew Failed,2,Front Desk,False
REN-031335,MBR-012182,Monthly,2023-11-03,2023-12-03,5840,UPI,False,0,Renewed,4,Front Desk,False
REN-013979,MBR-005406,Monthly,2022-09-26,2022-10-26,7680,Debit Card,False,0,Renewed,-8,App,False
REN-032883,MBR-012782,Annual,2024-10-20,2025-10-20,22120,UPI,True,10,Renewed,7,Phone Call from Staff,False
REN-024590,MBR-009559,Monthly,2022-10-22,2022-11-21,1220,Net Banking,True,25,Lapsed,0,App,True
REN-003964,MBR-001551,Monthly,2024-03-16,2024-04-15,5390,Net Banking,False,0,Renewed,5,App,False
REN-012459,MBR-004811,Annual,2023-02-07,2024-02-07,64500,UPI,False,0,Upgraded,6,Front Desk,False
REN-018912,MBR-007334,Half-Yearly,2026-01-25,2026-07-26,17200,Net Banking,False,0,Renewed,5,App,False
REN-043718,MBR-016934,Annual,2026-03-07,2027-03-07,40420,Credit Card,False,0,Lapsed,15,Front Desk,False
REN-012165,MBR-004672,Monthly,2024-05-07,2024-06-06,9430,UPI,False,0,Auto-Renew Failed,-5,App,False
REN-036781,MBR-014266,Quarterly,2025-10-27,2026-01-26,14970,UPI,False,0,Lapsed,7,Phone Call from Staff,False
REN-033886,MBR-013186,Monthly,2025-09-06,2025-10-06,2610,UPI,False,0,Renewed,-2,App,False
REN-027191,MBR-010553,Quarterly,2022-06-03,2022-09-02,9550,UPI,False,0,Renewed,6,App,False
REN-037077,MBR-014378,Quarterly,2021-01-07,2021-04-08,9240,UPI,False,0,Renewed,3,App,False
REN-015653,MBR-006051,Monthly,2021-03-27,2021-04-26,7240,Debit Card,False,0,Downgraded,-2,App,False
REN-027457,MBR-010647,Quarterly,2022-04-16,2022-07-16,7790,UPI,False,0,Renewed,6,App,False
REN-015719,MBR-006082,Annual,2022-11-25,2023-11-25,12950,Debit Card,True,15,Renewed,18,App,False
REN-030703,MBR-011930,Monthly,2025-03-11,2025-04-10,3870,UPI,False,0,Renewed,1,App,False
REN-012119,MBR-004655,Quarterly,2023-10-19,2024-01-18,20340,UPI,True,20,Renewed,6,App,True
REN-009558,MBR-003707,Annual,2025-07-19,2026-07-19,23470,Cash,False,0,Renewed,0,App,False
REN-033961,MBR-013216,Monthly,2024-03-26,2024-04-25,4380,Credit Card,False,0,Renewed,-10,Front Desk,False
REN-002424,MBR-000944,Monthly,2025-07-17,2025-08-16,4750,Credit Card,False,0,Renewed,15,App,False
REN-009756,MBR-003785,Annual,2023-02-18,2024-02-18,28890,UPI,False,0,Lapsed,5,App,False
REN-027011,MBR-010480,Half-Yearly,2024-12-11,2025-06-11,19130,UPI,False,0,Renewed,-4,App,True
REN-024616,MBR-009569,Half-Yearly,2023-07-18,2024-01-16,14900,UPI,True,5,Renewed,-1,App,False
REN-041536,MBR-016091,Annual,2026-01-10,2027-01-10,43210,UPI,True,10,Lapsed,-1,App,False
REN-038597,MBR-014976,Monthly,2022-09-13,2022-10-13,1910,Debit Card,False,0,Renewed,6,App,False
REN-040249,MBR-015603,Quarterly,2025-05-04,2025-08-03,5850,UPI,False,0,Renewed,13,Phone Call from Staff,False
REN-042523,MBR-016484,Quarterly,2025-07-17,2025-10-16,4990,UPI,False,0,Auto-Renew Failed,5,Front Desk,False
REN-028455,MBR-011035,Quarterly,2022-03-06,2022-06-05,13700,UPI,True,5,Renewed,4,App,True
REN-015045,MBR-005799,Monthly,2025-04-18,2025-05-18,1420,UPI,False,0,Renewed,-2,Front Desk,False
REN-024510,MBR-009533,Monthly,2025-03-27,2025-04-26,4020,UPI,False,0,Lapsed,8,App,False
REN-035177,MBR-013672,Quarterly,2024-10-25,2025-01-24,8980,Debit Card,True,5,Renewed,7,App,False
REN-042322,MBR-016406,Monthly,2022-04-06,2022-05-06,2590,Credit Card,False,0,Renewed,5,App,False
REN-018140,MBR-007047,Monthly,2025-09-18,2025-10-18,5210,Credit Card,False,0,Lapsed,0,App,False
REN-011809,MBR-004535,Monthly,2023-01-13,2023-02-12,2860,Credit Card,False,0,Renewed,-6,App,True
REN-036477,MBR-014163,Half-Yearly,2024-09-15,2025-03-16,8500,Debit Card,False,0,Renewed,5,Front Desk,True
REN-010087,MBR-003919,Monthly,2025-07-17,2025-08-16,1730,Net Banking,False,0,Renewed,-9,Phone Call from Staff,True
REN-041392,MBR-016039,Quarterly,2024-06-18,2024-09-17,8680,UPI,True,25,Renewed,8,Front Desk,False
REN-023022,MBR-008970,Half-Yearly,2024-12-05,2025-06-05,13710,Credit Card,False,0,Renewed,2,App,False
REN-023345,MBR-009078,Monthly,2021-10-25,2021-11-24,3310,Net Banking,True,5,Renewed,5,App,False
REN-015002,MBR-005782,Quarterly,2025-01-09,2025-04-10,8940,UPI,False,0,Renewed,-8,Front Desk,False
REN-026250,MBR-010187,Monthly,2025-12-14,2026-01-13,2090,UPI,False,0,Renewed,3,App,False
REN-012640,MBR-004881,Monthly,2022-02-24,2022-03-26,4000,UPI,False,0,Renewed,13,App,False
REN-017257,MBR-006719,Quarterly,2022-02-09,2022-05-11,6830,Credit Card,False,0,Upgraded,25,App,False
REN-002199,MBR-000863,Monthly,2022-05-08,2022-06-07,3220,Debit Card,True,30,Renewed,-3,Front Desk,False
REN-006255,MBR-002459,Monthly,2026-06-05,2026-07-05,4580,UPI,False,0,Renewed,6,Front Desk,False
REN-002123,MBR-000845,Monthly,2024-04-26,2024-05-26,2940,UPI,False,0,Renewed,2,Front Desk,False
REN-024424,MBR-009495,Monthly,2024-06-27,2024-07-27,6730,UPI,False,0,Auto-Renew Failed,3,App,False
REN-033809,MBR-013153,Quarterly,2022-06-25,2022-09-24,12590,UPI,False,0,Renewed,0,Phone Call from Staff,False
REN-017026,MBR-006614,Half-Yearly,2023-10-09,2024-04-08,37400,UPI,True,25,Renewed,9,App,False
REN-027357,MBR-010619,Monthly,2022-10-15,2022-11-14,4940,Debit Card,True,10,Renewed,2,Front Desk,False
REN-037882,MBR-014683,Monthly,2022-08-15,2022-09-14,2110,UPI,False,0,Renewed,12,App,False
REN-001069,MBR-000410,Monthly,2023-06-29,2023-07-29,2820,UPI,True,30,Renewed,4,App,False
REN-040628,MBR-015743,Annual,2023-07-28,2024-07-27,32690,Debit Card,False,0,Renewed,11,Front Desk,False
REN-008583,MBR-003329,Annual,2023-08-01,2024-07-31,49690,Debit Card,False,0,Renewed,0,Front Desk,False
REN-012666,MBR-004891,Monthly,2024-08-23,2024-09-22,5670,UPI,False,0,Renewed,0,App,False
REN-035891,MBR-013947,Quarterly,2022-05-11,2022-08-10,17350,UPI,False,0,Renewed,4,App,False
REN-037932,MBR-014702,Monthly,2025-03-14,2025-04-13,1550,Credit Card,True,5,Lapsed,3,App,False
REN-036012,MBR-013987,Monthly,2021-10-15,2021-11-14,2930,UPI,False,0,Renewed,15,Front Desk,False
REN-010009,MBR-003885,Monthly,2023-12-14,2024-01-13,2090,UPI,True,25,Renewed,19,App,False
REN-024324,MBR-009452,Half-Yearly,2023-10-19,2024-04-18,21140,UPI,True,5,Auto-Renew Failed,-2,App,False
REN-037706,MBR-014616,Quarterly,2024-11-04,2025-02-03,26880,UPI,True,5,Renewed,1,App,False
REN-024903,MBR-009691,Monthly,2023-09-03,2023-10-03,3150,UPI,False,0,Downgraded,0,Phone Call from Staff,True
REN-005621,MBR-002235,Quarterly,2023-05-11,2023-08-10,8460,Net Banking,True,10,Renewed,0,App,False
REN-044303,MBR-017165,Annual,2024-12-08,2025-12-08,46680,Credit Card,False,0,Lapsed,15,App,False
REN-017269,MBR-006725,Half-Yearly,2021-10-20,2022-04-20,23390,UPI,False,0,Renewed,6,App,False
REN-005001,MBR-001984,Monthly,2023-05-11,2023-06-10,1850,UPI,False,0,Renewed,1,Front Desk,False
REN-026917,MBR-010444,Quarterly,2024-02-18,2024-05-19,5540,Debit Card,False,0,Lapsed,9,App,False
REN-011419,MBR-004385,Half-Yearly,2025-04-04,2025-10-03,20140,UPI,True,15,Renewed,21,App,False
REN-019863,MBR-007701,Half-Yearly,2023-05-24,2023-11-22,28770,UPI,False,0,Renewed,2,App,False
REN-027422,MBR-010635,Monthly,2023-01-07,2023-02-06,1940,Credit Card,False,0,Lapsed,9,App,False
REN-035918,MBR-013957,Monthly,2025-06-15,2025-07-15,2470,UPI,False,0,Renewed,6,Front Desk,True
REN-004937,MBR-001953,Monthly,2024-01-14,2024-02-13,3910,Debit Card,True,5,Renewed,16,App,False
REN-004348,MBR-001712,Half-Yearly,2024-08-24,2025-02-22,12700,UPI,False,0,Renewed,7,App,False
REN-038984,MBR-015136,Monthly,2022-05-18,2022-06-17,7940,UPI,False,0,Renewed,-6,App,False
REN-020709,MBR-008055,Half-Yearly,2023-12-23,2024-06-22,6680,Debit Card,False,0,Renewed,22,App,False
REN-004383,MBR-001727,Monthly,2021-07-06,2021-08-05,4330,Credit Card,False,0,Renewed,8,App,False
REN-011554,MBR-004441,Monthly,2021-03-05,2021-04-04,2800,UPI,True,25,Renewed,0,App,False
REN-004853,MBR-001919,Quarterly,2023-04-10,2023-07-10,17730,UPI,False,0,Renewed,1,App,True
REN-041689,MBR-016155,Monthly,2024-01-10,2024-02-09,2960,UPI,False,0,Renewed,9,App,False
REN-031095,MBR-012092,Monthly,2024-01-18,2024-02-17,6070,Debit Card,False,0,Renewed,-5,Phone Call from Staff,False
REN-007013,MBR-002745,Monthly,2023-04-27,2023-05-27,1930,Cash,True,5,Renewed,-2,Front Desk,False
REN-035254,MBR-013706,Monthly,2023-02-26,2023-03-28,4760,UPI,False,0,Renewed,-7,Front Desk,False
REN-024749,MBR-009628,Monthly,2022-11-13,2022-12-13,3700,UPI,True,5,Renewed,1,Front Desk,False
REN-044129,MBR-017092,Quarterly,2024-04-18,2024-06-18,10090,Credit Card,True,10,Renewed,5,Front Desk,False
REN-001158,MBR-000458,Quarterly,2025-07-11,2025-10-10,3910,Debit Card,False,0,Renewed,13,App,True
REN-021397,MBR-008315,Quarterly,2025-04-06,2025-07-06,9310,UPI,True,10,Auto-Renew Failed,5,App,True
REN-043985,MBR-017036,Monthly,2024-05-08,2024-06-07,3440,UPI,False,0,Renewed,-4,App,False
REN-003010,MBR-001168,Monthly,2023-02-21,2023-03-23,4190,UPI,False,0,Renewed,5,App,False
REN-041940,MBR-016256,Monthly,2025-01-23,2025-02-22,1370,UPI,True,15,Renewed,14,App,False
REN-014158,MBR-005466,Monthly,2025-03-19,2025-04-18,2750,UPI,False,0,Renewed,3,App,False
REN-006155,MBR-002429,Monthly,2023-11-17,2023-12-17,1550,UPI,True,5,Downgraded,3,App,True
REN-029254,MBR-011353,Quarterly,2024-04-08,2024-07-08,4690,Debit Card,False,0,Lapsed,3,App,False
REN-029727,MBR-011541,Monthly,2023-07-01,2023-07-31,5030,UPI,True,5,Renewed,0,App,False
REN-024230,MBR-009419,Monthly,2021-10-24,2021-11-23,3670,UPI,False,0,Renewed,12,Phone Call from Staff,False
REN-007642,MBR-002965,Monthly,2024-06-05,2024-07-05,3860,Credit Card,True,10,Renewed,12,Phone Call from Staff,False
REN-029909,MBR-011602,Quarterly,2021-07-08,2021-10-07,7450,Debit Card,True,15,Lapsed,15,Front Desk,False
REN-022139,MBR-008607,Monthly,2022-04-06,2022-05-06,2200,Debit Card,False,0,Renewed,7,App,False
REN-010151,MBR-003944,Half-Yearly,2026-05-05,2026-11-03,7580,Credit Card,False,0,Renewed,2,App,True
REN-031795,MBR-012346,Half-Yearly,2023-07-28,2024-01-26,11890,UPI,False,0,Renewed,-3,App,True
REN-020888,MBR-008134,Monthly,2022-12-18,2023-01-17,2220,Debit Card,False,0,Renewed,-8,Front Desk,False
REN-025180,MBR-009793,Quarterly,2024-01-20,2024-04-20,10590,Debit Card,True,10,Upgraded,2,App,False
REN-016436,MBR-006359,Monthly,2021-05-24,2021-06-23,2980,Credit Card,True,10,Lapsed,10,Front Desk,False
REN-041370,MBR-016028,Half-Yearly,2026-06-07,2026-12-06,14500,Credit Card,False,0,Renewed,7,App,True
REN-041579,MBR-016108,Monthly,2024-02-16,2024-03-17,4350,UPI,False,0,Renewed,2,App,True
REN-002455,MBR-000962,Quarterly,2021-02-15,2021-05-17,17620,Cash,False,0,Downgraded,0,Front Desk,False
REN-003571,MBR-001401,Quarterly,2024-08-22,2024-11-21,7130,UPI,False,0,Renewed,11,App,False
REN-032442,MBR-012601,Monthly,2021-08-06,2021-09-05,4090,Debit Card,False,0,Renewed,17,Front Desk,False
REN-017148,MBR-006670,Monthly,2024-05-29,2024-06-28,4380,UPI,False,0,Renewed,5,App,False
REN-000315,MBR-000115,Monthly,2025-02-15,2025-03-17,2930,UPI,False,0,Lapsed,17,Front Desk,False
REN-001071,MBR-000411,Monthly,2024-11-28,2024-12-28,990,Net Banking,True,15,Renewed,3,Phone Call from Staff,False
REN-017107,MBR-006651,Half-Yearly,2025-04-05,2025-10-04,30000,Credit Card,False,0,Renewed,-10,App,False
REN-002401,MBR-000937,Quarterly,2022-11-17,2023-02-16,21210,Credit Card,False,0,Auto-Renew Failed,7,App,False
REN-025484,MBR-009900,Monthly,2021-05-21,2021-06-20,2450,Net Banking,False,0,Renewed,8,App,False
REN-037715,MBR-014619,Monthly,2025-07-18,2025-08-17,5100,Net Banking,False,0,Renewed,1,Phone Call from Staff,False
REN-003807,MBR-001491,Quarterly,2024-03-18,2024-06-17,17020,Net Banking,False,0,Lapsed,0,Front Desk,False
REN-017542,MBR-006815,Quarterly,2025-07-01,2025-09-30,11230,Credit Card,False,0,Renewed,16,App,False
REN-019700,MBR-007646,Half-Yearly,2025-05-31,2025-11-29,40570,UPI,False,0,Renewed,-8,App,False
REN-031808,MBR-012351,Quarterly,2023-11-04,2024-02-03,12600,UPI,False,0,Renewed,16,App,False
REN-011711,MBR-004500,Monthly,2025-08-01,2025-08-31,5120,Credit Card,False,0,Lapsed,-3,Phone Call from Staff,False
REN-011658,MBR-004478,Monthly,2021-06-17,2021-07-17,3050,UPI,False,0,Renewed,6,Front Desk,False
REN-017579,MBR-006828,Monthly,2025-05-18,2025-06-17,1550,UPI,False,0,Renewed,-9,App,False
REN-009353,MBR-003621,Quarterly,2021-04-20,2021-07-20,9000,Debit Card,False,0,Lapsed,7,App,False
REN-010837,MBR-004193,Monthly,2021-08-14,2021-09-13,2710,UPI,True,5,Renewed,7,App,False
REN-022401,MBR-008730,Annual,2023-02-12,2024-02-12,17110,Net Banking,False,0,Lapsed,12,Phone Call from Staff,False
REN-006099,MBR-002403,Monthly,2022-10-08,2022-11-07,1040,UPI,True,5,Renewed,13,App,False
REN-031868,MBR-012373,Monthly,2022-04-05,2022-05-05,5310,UPI,False,0,Downgraded,-6,Front Desk,False
REN-008027,MBR-003108,Monthly,2022-05-29,2022-06-28,2460,Net Banking,True,15,Renewed,1,App,False
REN-027526,MBR-010680,Monthly,2024-03-07,2024-04-06,9590,Credit Card,False,0,Lapsed,-1,Phone Call from Staff,True
REN-043892,MBR-016996,Half-Yearly,2024-08-24,2025-02-22,12710,UPI,False,0,Renewed,11,App,False
REN-023304,MBR-009064,Monthly,2025-06-20,2025-07-13,3750,UPI,True,10,Renewed,7,Phone Call from Staff,False
REN-019043,MBR-007377,Monthly,2021-04-17,2021-05-17,4860,UPI,False,0,Lapsed,21,App,True
REN-005397,MBR-002145,Annual,2025-02-01,2026-02-01,38260,Debit Card,True,20,Renewed,8,Front Desk,False
REN-004543,MBR-001785,Monthly,2024-01-21,2024-02-20,2420,Net Banking,False,0,Renewed,-4,App,False
REN-015822,MBR-006115,Quarterly,2024-07-11,2024-10-10,15900,Net Banking,False,0,Renewed,15,Front Desk,True
REN-023863,MBR-009281,Monthly,2024-08-21,2024-09-20,3620,UPI,False,0,Renewed,0,App,False
REN-037108,MBR-014390,Monthly,2023-10-11,2023-11-10,7190,UPI,False,0,Renewed,15,App,False
REN-008117,MBR-003140,Monthly,2023-02-18,2023-03-20,4560,UPI,False,0,Renewed,20,Phone Call from Staff,False
REN-042208,MBR-016358,Quarterly,2021-06-17,2021-09-16,11860,Debit Card,False,0,Renewed,3,Phone Call from Staff,False
REN-037575,MBR-014567,Monthly,2024-03-26,2024-04-25,5480,Cash,False,0,Lapsed,-5,App,True
REN-031059,MBR-012076,Monthly,2025-05-21,2025-06-20,3190,Debit Card,True,10,Renewed,17,Front Desk,True
REN-020918,MBR-008145,Quarterly,2024-09-22,2024-12-22,18980,UPI,False,0,Upgraded,12,App,False
REN-034961,MBR-013589,Monthly,2021-12-11,2022-01-10,2430,UPI,False,0,Renewed,10,App,False
REN-012273,MBR-004726,Monthly,2021-06-05,2021-07-05,2260,UPI,False,0,Downgraded,0,Front Desk,False
REN-039540,MBR-015349,Half-Yearly,2021-02-05,2021-08-06,10910,UPI,False,0,Renewed,-15,App,False
REN-028289,MBR-010969,Monthly,2024-06-06,2024-07-06,1730,Credit Card,True,15,Renewed,7,App,False
REN-024333,MBR-009455,Monthly,2022-11-10,2022-12-10,2530,Net Banking,True,5,Renewed,5,Front Desk,True
REN-019577,MBR-007592,Quarterly,2023-12-02,2024-03-02,6220,Credit Card,False,0,Renewed,8,App,False
REN-000408,MBR-000157,Annual,2022-04-05,2023-04-05,26810,Credit Card,False,0,Renewed,-10,Front Desk,True
REN-026535,MBR-010294,Quarterly,2024-01-13,2024-04-13,10200,UPI,True,10,Renewed,1,App,True
REN-010239,MBR-003974,Monthly,2023-01-06,2023-02-05,4750,Credit Card,True,10,Renewed,2,App,False
REN-012209,MBR-004690,Monthly,2022-08-28,2022-09-27,2740,UPI,True,15,Downgraded,4,App,False
REN-024907,MBR-009691,Monthly,2024-01-02,2024-02-01,4000,UPI,True,10,Renewed,-2,Front Desk,True
REN-029429,MBR-011427,Annual,2025-05-12,2026-05-12,34880,UPI,False,0,Renewed,7,App,False
REN-004765,MBR-001879,Monthly,2023-07-19,2023-08-18,3780,UPI,False,0,Renewed,0,App,False
REN-041106,MBR-015922,Half-Yearly,2021-03-17,2021-09-15,32490,UPI,False,0,Renewed,13,App,False
REN-006513,MBR-002553,Quarterly,2022-03-20,2022-06-19,17630,Credit Card,False,0,Renewed,5,App,True
REN-027334,MBR-010607,Monthly,2025-02-20,2025-03-22,3270,UPI,True,15,Renewed,4,Front Desk,False
REN-019697,MBR-007646,Monthly,2023-10-28,2023-11-27,8080,Debit Card,False,0,Renewed,1,Front Desk,False
REN-004197,MBR-001654,Quarterly,2023-01-08,2023-03-12,8840,Debit Card,True,5,Renewed,2,App,False
REN-001497,MBR-000599,Quarterly,2023-10-07,2024-01-06,12600,UPI,False,0,Renewed,10,Phone Call from Staff,True
REN-037133,MBR-014402,Monthly,2022-02-08,2022-03-02,2010,UPI,False,0,Renewed,0,App,False
REN-043386,MBR-016814,Annual,2024-06-10,2025-06-10,47790,UPI,False,0,Lapsed,6,Front Desk,False
REN-041111,MBR-015926,Monthly,2022-09-02,2022-10-02,3390,UPI,False,0,Renewed,8,App,False
REN-017534,MBR-006812,Annual,2026-08-01,2027-08-01,14580,UPI,True,10,Lapsed,0,Phone Call from Staff,False
REN-006582,MBR-002581,Monthly,2022-06-18,2022-07-18,4750,Debit Card,True,15,Renewed,14,Front Desk,True
REN-028056,MBR-010875,Half-Yearly,2024-06-12,2024-12-11,12830,UPI,False,0,Renewed,13,Front Desk,False
REN-011701,MBR-004497,Monthly,2022-12-19,2023-01-18,3180,Credit Card,True,10,Renewed,4,App,False
REN-019214,MBR-007448,Monthly,2022-02-25,2022-03-27,2560,Net Banking,False,0,Renewed,0,Phone Call from Staff,False
REN-016597,MBR-006433,Annual,2022-06-03,2023-06-03,27530,UPI,False,0,Renewed,12,App,False
REN-024491,MBR-009524,Monthly,2025-11-09,2025-12-09,4890,UPI,False,0,Downgraded,-11,App,True
REN-027050,MBR-010495,Monthly,2024-07-09,2024-08-08,2990,UPI,False,0,Renewed,4,Front Desk,False
REN-007577,MBR-002945,Quarterly,2023-03-06,2023-06-05,8390,Debit Card,False,0,Renewed,-10,App,False
REN-037344,MBR-014484,Monthly,2022-07-07,2022-08-06,3310,UPI,False,0,Downgraded,7,Front Desk,True
REN-032304,MBR-012545,Monthly,2023-01-16,2023-02-15,6060,UPI,True,25,Renewed,3,Front Desk,False
REN-016094,MBR-006229,Monthly,2024-05-08,2024-06-07,7120,UPI,True,10,Renewed,4,Phone Call from Staff,False
REN-039465,MBR-015315,Monthly,2024-05-25,2024-06-24,4780,UPI,False,0,Renewed,7,Phone Call from Staff,False
REN-023972,MBR-009324,Quarterly,2025-01-06,2025-04-07,8930,Credit Card,True,5,Renewed,-7,Phone Call from Staff,False
REN-022878,MBR-008909,Monthly,2025-06-02,2025-07-02,4480,UPI,True,5,Downgraded,-1,App,True
REN-006371,MBR-002500,Annual,2025-11-11,2026-11-11,40880,UPI,False,0,Renewed,9,Phone Call from Staff,False
REN-021985,MBR-008553,Monthly,2025-01-08,2025-02-07,1360,UPI,True,40,Renewed,1,App,True
REN-007599,MBR-002950,Half-Yearly,2025-10-09,2026-04-09,14330,Credit Card,False,0,Renewed,-11,App,True
REN-027973,MBR-010838,Monthly,2025-02-17,2025-03-19,2680,Credit Card,False,0,Renewed,-1,Front Desk,False
REN-043482,MBR-016849,Monthly,2022-02-26,2022-03-28,2650,UPI,False,0,Renewed,5,App,True
